# H系 長パルス 送信種データ No.1
# NLFM 32u 1.63M@58.75(21.25MHz)
# パルス幅32us用
# T=38(40); B=1.63; r=5.5/T*2;
# 送信種データ(I),送信種データ(Q)
36968	,	65265
12	,	33674
35164	,	87
65040	,	38444
23868	,	64304
2289	,	20734
47812	,	3657
60213	,	50670
12188	,	58267
9474	,	9721
58047	,	11918
50959	,	60022
3816	,	48115
20421	,	2415
64212	,	23549
38763	,	64982
112	,	35477
33372	,	5
65301	,	36680
25586	,	64739
1686	,	22390
46235	,	2895
61124	,	49188
13562	,	59317
8298	,	10974
56926	,	10630
52346	,	59044
4644	,	49584
18887	,	3085
63704	,	21965
40379	,	64639
288	,	37109
31741	,	16
65455	,	35068
27164	,	65053
1217	,	23917
44774	,	2278
61881	,	47806
14851	,	60204
7292	,	12158
55858	,	9517
53552	,	58100
5454	,	50870
17535	,	3755
63178	,	20563
41817	,	64261
517	,	38567
30278	,	94
65525	,	33616
28590	,	65268
861	,	25304
43441	,	1787
62500	,	46540
16038	,	60943
6443	,	13254
54862	,	8569
54588	,	57213
6225	,	51983
16359	,	4404
62657	,	19338
43078	,	63871
774	,	39851
28987	,	218
65533	,	32329
29858	,	65406
597	,	26540
42249	,	1401
63001	,	45404
17107	,	61551
5736	,	14247
53955	,	7771
55466	,	56400
6937	,	52930
15354	,	5010
62162	,	18286
44164	,	63490
1040	,	40959
27868	,	368
65499	,	31212
30961	,	65486
407	,	27618
41207	,	1105
63398	,	44409
18047	,	62043
5156	,	15122
53153	,	7112
56195	,	55678
7574	,	53720
14512	,	5556
61710	,	17402
45079	,	63135
1296	,	41894
26923	,	525
65440	,	30267
31896	,	65524
274	,	28532
40322	,	882
63706	,	43562
18847	,	62432
4694	,	15868
52467	,	6582
56785	,	55058
8122	,	54362
13827	,	6028
61316	,	16682
45825	,	62822
1528	,	42657
26151	,	674
65372	,	29496
32659	,	65535
186	,	29278
39600	,	720
63939	,	42872
19499	,	62729
4336	,	16476
51908	,	6171
57244	,	54554
8569	,	54862
13293	,	6415
60993	,	16122
46405	,	62563
1722	,	43251
25553	,	804
65306	,	28899
33248	,	65532
129	,	29853
39046	,	607
64105	,	42343
19997	,	62945
4076	,	16939
51485	,	5871
57578	,	54172
8906	,	55225
12906	,	6705
60750	,	15717
46823	,	62368
1868	,	43675
25127	,	903
65253	,	28477
33661	,	65523
96	,	30254
38662	,	534
64214	,	41981
20335	,	63086
3906	,	17250
51202	,	5677
57794	,	53920
9126	,	55457
12662	,	6893
60595	,	15464
47079	,	62245
1960	,	43931
24874	,	965
65220	,	28230
33898	,	65516
80	,	30478
38453	,	496
64270	,	41787
20511	,	63157
3823	,	17407
51065	,	5584
57893	,	53802
9224	,	55559
12559	,	6973
60532	,	15364
47175	,	62198
1992	,	44020
24793	,	985
65210	,	28160
33957	,	65514
76	,	30525
38418	,	490
64276	,	41765
20521	,	63161
3823	,	17406
51075	,	5591
57877	,	53821
9199	,	55533
12597	,	6943
60564	,	15415
47110	,	62230
1963	,	43941
24887	,	961
65225	,	28267
33837	,	65518
86	,	30393
38560	,	516
64233	,	41915
20365	,	63098
3908	,	17247
51234	,	5699
57745	,	53977
9049	,	55377
12778	,	6803
60691	,	15620
46882	,	62340
1874	,	43692
25156	,	896
65263	,	28553
33536	,	65526
110	,	30081
38880	,	575
64137	,	42238
20043	,	62964
4081	,	16931
51541	,	5911
57494	,	54269
8777	,	55088
13104	,	6555
60909	,	15980
46490	,	62524
1729	,	43271
25601	,	793
65320	,	29020
33054	,	65534
154	,	29589
39376	,	673
63983	,	42733
19556	,	62754
4347	,	16458
51993	,	6232
57119	,	54694
8387	,	54661
13579	,	6205
61213	,	16501
45929	,	62776
1533	,	42675
26226	,	659
65389	,	29667
32391	,	65533
226	,	28918
40048	,	819
63764	,	43397
18908	,	62460
4714	,	15834
52584	,	6671
56612	,	55244
7885	,	54089
14211	,	5760
61594	,	17187
45195	,	63087
1298	,	41901
27033	,	505
65457	,	30498
31545	,	65513
338	,	28067
40894	,	1023
63466	,	44228
18103	,	62071
5193	,	15064
53308	,	7237
55963	,	55912
7281	,	53364
15006	,	5231
62042	,	18045
44283	,	63445
1036	,	40944
28025	,	345
65511	,	31513
30518	,	65458
504	,	27039
41910	,	1301
63077	,	45220
17147	,	61573
5797	,	14157
54155	,	7942
55163	,	56688
6589	,	52476
15974	,	4630
62541	,	19082
43187	,	63835
763	,	39800
29203	,	194
65535	,	32713
29310	,	65353
741	,	25838
43091	,	1668
62581	,	46366
16050	,	60950
6541	,	13123
55113	,	8800
54198	,	57556
5822	,	51413
17123	,	3975
63073	,	20306
41901	,	64237
499	,	38467
30569	,	73
65509	,	34096
27926	,	65176
1068	,	24468
44429	,	2145
61958	,	47656
14824	,	60186
7440	,	11976
56165	,	9826
53056	,	58500
5000	,	50165
18463	,	3287
63618	,	21723
40421	,	64629
266	,	36941
32123	,	6
65407	,	35661
26369	,	64905
1509	,	22938
45914	,	2752
61188	,	49078
13483	,	59260
8513	,	10734
57293	,	11036
51721	,	59498
4145	,	48721
20003	,	2588
64151	,	23342
38743	,	64986
92	,	35222
33864	,	18
65206	,	37402
24648	,	64514
2088	,	21257
47533	,	3515
60248	,	50616
12046	,	58152
9779	,	9417
58473	,	12446
50181	,	60525
3284	,	47067
21751	,	1907
64641	,	25165
36865	,	65278
4	,	33311
35785	,	139
64875	,	39312
22773	,	63974
2832	,	19441
49269	,	4458
59115	,	52249
10536	,	56841
11256	,	8050
59679	,	14073
48423	,	61554
2448	,	45196
23714	,	1275
65059	,	27197
34787	,	65473
36	,	31212
37881	,	401
64384	,	41378
20761	,	63257
3770	,	17508
51099	,	5607
57766	,	53953
8980	,	55304
12962	,	6663
60879	,	15930
46434	,	62549
1671	,	43099
25895	,	728
65366	,	29437
32515	,	65535
225	,	28934
40137	,	839
63698	,	43585
18631	,	62329
4930	,	15480
52998	,	6990
56175	,	55698
7411	,	53523
14914	,	5290
62035	,	18032
44207	,	63474
992	,	40773
28294	,	306
65524	,	31881
30056	,	65423
607	,	26489
42537	,	1490
62784	,	45911
16408	,	61159
6344	,	13389
54931	,	8632
54322	,	57449
5867	,	51479
17126	,	3973
63107	,	20387
41737	,	64284
456	,	38216
30907	,	52
65489	,	34519
27425	,	65097
1223	,	23898
45057	,	2391
61605	,	48328
14125	,	59715
8038	,	11269
56861	,	10559
52185	,	59163
4392	,	49155
19610	,	2757
64046	,	23001
39023	,	64933
108	,	35434
33723	,	13
65216	,	37335
24644	,	64513
2114	,	21186
47665	,	3582
60128	,	50800
11821	,	57966
10040	,	9162
58742	,	12791
49748	,	60793
3035	,	46542
22369	,	1693
64802	,	25873
36072	,	65368
1	,	32440
36724	,	239
64657	,	40304
21742	,	63625
3323	,	18389
50323	,	5099
58318	,	53284
9543	,	55883
12372	,	7121
60520	,	15345
47001	,	62283
1854	,	43634
25402	,	838
65318	,	28996
32898	,	65535
188	,	29255
39881	,	781
63764	,	43395
18758	,	62390
4888	,	15549
52982	,	6978
56146	,	55728
7347	,	53444
15051	,	5202
62136	,	18233
43939	,	63572
909	,	40436
28699	,	253
65533	,	32350
29527	,	65375
725	,	25909
43159	,	1691
62490	,	46563
15740	,	60764
6848	,	12720
55585	,	9250
53589	,	58070
5296	,	50630
18088	,	3472
63521	,	21456
40569	,	64593
269	,	36960
32238	,	4
65385	,	35909
25994	,	64828
1667	,	22447
46507	,	3019
60789	,	49753
12748	,	58709
9233	,	9967
58063	,	11938
50629	,	60240
3465	,	47434
21481	,	2005
64603	,	25005
36907	,	65273
3	,	33231
35987	,	158
64809	,	39630
22348	,	63835
3068	,	18922
49864	,	4813
58622	,	52899
9855	,	56193
12068	,	7365
60338	,	15059
47260	,	62156
1934	,	43859
25219	,	881
65302	,	28860
32984	,	65535
185	,	29290
39896	,	784
63743	,	43458
18652	,	62339
4977	,	15405
53155	,	7114
55955	,	55921
7144	,	53193
15367	,	5001
62322	,	18615
43490	,	63732
790	,	39921
29275	,	186
65535	,	32982
28848	,	65300
887	,	25193
43902	,	1949
62127	,	47319
14985	,	60291
7435	,	11982
56289	,	9953
52769	,	58723
4712	,	49698
19127	,	2974
63916	,	22594
39342	,	64869
127	,	35657
33601	,	10
65218	,	37314
24565	,	64492
2180	,	21014
47920	,	3713
59911	,	51124
11445	,	57649
10472	,	8754
59161	,	13348
49058	,	61199
2667	,	45717
23329	,	1388
65017	,	26963
34861	,	65469
41	,	31122
38131	,	441
64271	,	41781
20221	,	63038
4125	,	16851
51848	,	6128
57056	,	54763
8144	,	54387
14101	,	5836
61654	,	17298
44836	,	63232
1123	,	41276
27932	,	358
65517	,	31668
30114	,	65428
625	,	26396
42775	,	1565
62620	,	46280
15926	,	60876
6772	,	12818
55563	,	9228
53540	,	58110
5211	,	50499
18312	,	3360
63638	,	21780
40142	,	64695
205	,	36430
32867	,	0
65307	,	36628
25196	,	64649
1967	,	21584
47415	,	3456
60202	,	50687
11813	,	57960
10152	,	9055
58924	,	13030
49365	,	61021
2791	,	46002
23072	,	1467
64976	,	26741
35044	,	65456
34	,	31262
38035	,	426
64286	,	41729
20231	,	63043
4141	,	16822
51909	,	6172
56976	,	54851
8037	,	54265
14270	,	5719
61771	,	17519
44562	,	63339
1037	,	40950
28309	,	304
65529	,	32094
29647	,	65387
729	,	25893
43305	,	1740
62366	,	46827
15375	,	60538
7199	,	12274
56086	,	9746
52930	,	58598
4773	,	49799
19098	,	2987
63933	,	22646
39203	,	64897
108	,	35429
33917	,	20
65160	,	37714
24091	,	64366
2392	,	20476
48507	,	4027
59482	,	51743
10813	,	57093
11163	,	8131
59752	,	14178
48088	,	61733
2214	,	44610
24566	,	1043
65232	,	28320
33400	,	65529
155	,	29575
39743	,	751
63752	,	43432
18559	,	62295
5101	,	15208
53438	,	7342
55604	,	56268
6759	,	52700
16012	,	4607
62694	,	19420
42522	,	64050
558	,	38794
30553	,	74
65495	,	34396
27316	,	65079
1317	,	23568
45590	,	2612
61211	,	49037
13275	,	59107
8897	,	10319
57862	,	11696
50747	,	60162
3451	,	47406
21674	,	1935
64690	,	25374
36358	,	65338
1	,	32504
36883	,	259
64566	,	40679
21168	,	63414
3700	,	17641
51211	,	5683
57491	,	54274
8498	,	54784
13765	,	6072
61517	,	17045
44989	,	63171
1134	,	41317
28012	,	346
65523	,	31872
29788	,	65400
716	,	25954
43321	,	1746
62324	,	46914
15225	,	60444
7360	,	12074
56322	,	9987
52600	,	58852
4518	,	49372
19626	,	2750
64130	,	23275
38476	,	65034
51	,	34611
34817	,	64
64997	,	38683
23070	,	64068
2840	,	19423
49572	,	4636
58703	,	52794
9801	,	56140
12290	,	7186
60603	,	15477
46624	,	62461
1636	,	42993
26320	,	640
65434	,	30191
31436	,	65508
418	,	27545
41808	,	1271
62961	,	45498
16527	,	61228
6448	,	13248
55288	,	8965
53712	,	57968
5246	,	50553
18397	,	3319
63722	,	22018
39740	,	64785
146	,	35862
33597	,	10
65191	,	37510
24179	,	64390
2401	,	20455
48628	,	4094
59335	,	51949
10541	,	56845
11528	,	7815
60087	,	14674
47454	,	62060
1924	,	43833
25485	,	819
65359	,	29373
32222	,	65531
307	,	28290
41114	,	1080
63221	,	44863
17097	,	61545
6084	,	13748
54860	,	8567
54133	,	57612
5530	,	50985
17964	,	3534
63572	,	21594
40146	,	64694
184	,	36242
33249	,	3
65234	,	37199
24450	,	64462
2309	,	20683
48442	,	3992
59439	,	51804
10647	,	56942
11445	,	7886
60045	,	14611
47491	,	62041
1927	,	43840
25511	,	813
65365	,	29434
32127	,	65529
325	,	28162
41272	,	1122
63148	,	45047
16893	,	61434
6239	,	13532
55081	,	8771
53877	,	57830
5327	,	50677
18325	,	3354
63719	,	22008
39684	,	64797
134	,	35737
33791	,	15
65151	,	37770
23860	,	64301
2553	,	20085
49036	,	4323
59017	,	52382
10099	,	56430
12047	,	7383
60491	,	15298
46723	,	62415
1638	,	42999
26414	,	621
65449	,	30389
31134	,	65495
485	,	27146
42295	,	1415
62719	,	46058
15911	,	60868
6942	,	12598
55947	,	9606
52915	,	58610
4651	,	49597
19512	,	2800
64134	,	23286
38330	,	65060
37	,	34326
35239	,	93
64892	,	39232
22406	,	63854
3189	,	18665
50398	,	5147
58011	,	53660
8928	,	55250
13389	,	6343
61376	,	16789
45102	,	63125
1122	,	41270
28229	,	315
65532	,	32263
29228	,	65344
876	,	25238
44174	,	2049
61843	,	47878
14183	,	59755
8281	,	10992
57401	,	11159
51166	,	59883
3585	,	47672
21586	,	1966
64715	,	25483
36042	,	65371
9	,	31981
37605	,	359
64327	,	41583
20109	,	62992
4346	,	16459
52474	,	6588
56300	,	55570
7221	,	53288
15577	,	4871
62583	,	19175
42551	,	64041
521	,	38588
31001	,	47
65453	,	35084
26402	,	64911
1666	,	22451
46876	,	3192
60355	,	50450
11786	,	57937
10409	,	8813
59323	,	13570
48503	,	61510
2286	,	44794
24640	,	1023
65278	,	28667
32775	,	65535
255	,	28680
40887	,	1021
63249	,	44792
17024	,	61506
6225	,	13552
55155	,	8839
53704	,	57975
5136	,	50381
18756	,	3146
63912	,	22580
38969	,	64943
68	,	34883
34772	,	61
64964	,	38863
22677	,	63943
3107	,	18839
50313	,	5093
58016	,	53654
8871	,	55189
13532	,	6240
61506	,	17024
44766	,	63260
1007	,	40829
28773	,	244
65535	,	32905
28498	,	65256
1077	,	24433
45035	,	2383
61360	,	48774
13277	,	59109
9100	,	10105
58240	,	12155
49993	,	60643
2937	,	46328
23092	,	1461
65048	,	27134
34267	,	65501
108	,	30107
39547	,	708
63708	,	43558
18139	,	62089
5540	,	14535
54309	,	8075
54523	,	57271
5698	,	51233
17893	,	3570
63620	,	21727
39792	,	64774
128	,	35661
34054	,	25
65080	,	38214
23247	,	64122
2883	,	19327
49910	,	4841
58278	,	53333
9113	,	55444
13298	,	6411
61396	,	16825
44920	,	63199
1032	,	40929
28733	,	249
65535	,	32928
28413	,	65245
1115	,	24289
45233	,	2463
61224	,	49015
13004	,	58905
9382	,	9814
58533	,	12523
49536	,	60920
2694	,	45779
23729	,	1271
65165	,	27855
33471	,	65528
189	,	29248
40453	,	914
63366	,	44493
17196	,	61599
6184	,	13608
55196	,	8878
53562	,	58092
4970	,	50118
19154	,	2961
64083	,	23121
38284	,	65068
25	,	34059
35725	,	133
64744	,	39926
21527	,	63547
3704	,	17632
51544	,	5912
56960	,	54869
7713	,	53886
15081	,	5182
62417	,	18815
42748	,	63979
523	,	38604
31176	,	38
65426	,	35450
25854	,	64798
1911	,	21740
47724	,	3612
59723	,	51399
10778	,	57061
11552	,	7794
60298	,	14996
46788	,	62384
1572	,	42795
26907	,	528
65497	,	31177
30058	,	65423
748	,	25803
43869	,	1937
61875	,	47817
14029	,	59649
8579	,	10662
57859	,	11692
50363	,	60411
3051	,	46575
22989	,	1492
65058	,	27191
34043	,	65511
142	,	29718
40092	,	829
63461	,	44240
17344	,	61679
6146	,	13662
55222	,	8903
53455	,	58180
4843	,	49912
19468	,	2820
64212	,	23550
37739	,	65156
6	,	33403
36482	,	211
64544	,	40768
20620	,	63201
4230	,	16692
52483	,	6631
56041	,	55773
6883	,	52764
16401	,	4465
62982	,	20322
41072	,	64356
370	,	36785
33107	,	141
65040	,	37455
23817	,	64108
2919	,	19717
49681	,	4947
58062	,	53238
9110	,	55082
13833	,	6351
61465	,	17551
43993	,	63227
1097	,	39803
30047	,	460
65126	,	34408
26799	,	64592
2055	,	22583
46980	,	3723
59617	,	50746
11354	,	56935
11720	,	8311
59817	,	15221
46496	,	61914
2058	,	42431
27342	,	1060
64892	,	31675
29511	,	64719
1575	,	25227
44449	,	2907
60748	,	48370
13536	,	58355
10043	,	10266
58120	,	13321
48581	,	60498
3175	,	44659
25012	,	1863
64409	,	29287
31914	,	64557
1421	,	27603
42141	,	2447
61500	,	46169
15594	,	59378
8773	,	12148
56442	,	11833
50256	,	59049
4376	,	46487
23067	,	2802
63742	,	27261
33984	,	64167
1534	,	29678
40096	,	2289
61919	,	44189
17477	,	60043
7879	,	13904
54840	,	10732
51538	,	57624
5604	,	47924
21504	,	3817
62950	,	25604
35705	,	63606
1863	,	31432
38340	,	2386
62048	,	42462
19147	,	60389
7328	,	15492
53359	,	9993
52448	,	56272
6809	,	48984
20318	,	4861
62081	,	24314
37073	,	62919
2361	,	32853
36891	,	2695
61927	,	41008
20581	,	60452
7089	,	16882
52032	,	9587
53007	,	55026
7956	,	49682
19496	,	5894
61173	,	23385
38090	,	62146
2993	,	33940
35754	,	3179
61591	,	39840
21761	,	60264
7132	,	18058
50878	,	9490
53239	,	53911
9018	,	50041
19021	,	6890
60254	,	22805
38765	,	61315
3727	,	34696
34929	,	3811
61066	,	38959
22685	,	59851
7432	,	19010
49910	,	9675
53166	,	52939
9981	,	50079
18875	,	7833
59343	,	22555
39112	,	60446
4545	,	35136
34404	,	4569
60377	,	38357
23357	,	59236
7965	,	19744
49124	,	10121
52812	,	52111
10842	,	49820
19036	,	8717
58447	,	22616
39153	,	59548
5435	,	35278
34161	,	5439
59537	,	38015
23794	,	58438
8712	,	20272
48510	,	10807
52199	,	51417
11608	,	49288
19478	,	9546
57564	,	22960
38913	,	58622
6391	,	35149
34175	,	6413
58559	,	37910
24019	,	57470
9655	,	20617
48047	,	11711
51349	,	50840
12295	,	48508
20174	,	10333
56686	,	23559
38425	,	57664
7416	,	34782
34412	,	7489
57448	,	38009
24065	,	56343
10780	,	20811
47705	,	12814
50288	,	50351
12925	,	47508
21093	,	11099
55796	,	24378
37723	,	56662
8514	,	34213
34833	,	8667
56211	,	38272
23969	,	55068
12070	,	20889
47451	,	14095
49040	,	49921
13527	,	46318
22200	,	11865
54876	,	25380
36848	,	55603
9695	,	33484
35397	,	9948
54852	,	38657
23774	,	53655
13509	,	20892
47246	,	15531
47634	,	49515
14131	,	44971
23460	,	12658
53907	,	26526
35842	,	54474
10964	,	32641
36058	,	11334
53376	,	39119
23524	,	52118
15077	,	20861
47052	,	17099
46100	,	49098
14766	,	43502
24832	,	13501
52870	,	27771
34751	,	53263
12326	,	31729
36770	,	12821
51793	,	39613
23261	,	50472
16753	,	20837
46834	,	18769
44471	,	48638
15458	,	41950
26275	,	14414
51753	,	29073
33620	,	51963
13782	,	30794
37487	,	14404
50117	,	40094
23027	,	48737
18509	,	20858
46556	,	20509
42784	,	48109
16231	,	40353
27747	,	15415
50545	,	30386
32494	,	50573
15326	,	29882
38165	,	16069
48366	,	40522
22860	,	46938
20316	,	20957
46192	,	22286
41077	,	47486
17099	,	38753
29203	,	16510
49244	,	31667
31417	,	49096
16948	,	29033
38765	,	17800
46564	,	40861
22792	,	45105
22141	,	21161
45720	,	24062
39390	,	46757
18071	,	37192
30603	,	17703
47857	,	32875
30429	,	47544
18628	,	28287
39254	,	19572
44740	,	41080
22847	,	43269
23948	,	21488
45128	,	25798
37763	,	45913
19147	,	35711
31906	,	18987
46395	,	33970
29565	,	45937
20344	,	27674
39602	,	21358
42925	,	41157
23041	,	41466
25698	,	21950
44411	,	27455
36235	,	44957
20319	,	34346
33077	,	20347
44878	,	34921
28855	,	44299
22067	,	27219
39792	,	23124
41155	,	41080
23384	,	39733
27354	,	22548
43573	,	28998
34840	,	43899
21570	,	33131
34085	,	21763
43331	,	35702
28319	,	42658
23763	,	26938
39814	,	24837
39465	,	40843
23872	,	38105
28883	,	23273
42628	,	30394
33609	,	42759
22879	,	32092
34910	,	23207
41786	,	36295
27969	,	41048
25399	,	26837
39666	,	26461
37890	,	40451
24495	,	36616
30253	,	24112
41597	,	31614
32566	,	41560
24215	,	31249
35537	,	24648
40276	,	36692
27808	,	39504
26941	,	26913
39357	,	27964
36461	,	39920
25234	,	35293
31440	,	25038
40506	,	32638
31726	,	40334
25546	,	30611
35960	,	26052
38833	,	36894
27829	,	38057
28357	,	27154
38905	,	29317
35203	,	39270
26063	,	34158
32427	,	26024
39389	,	33455
31096	,	39114
26839	,	30179
36186	,	27385
37491	,	36912
28016	,	36740
29620	,	27540
38334	,	30495
34136	,	38531
26951	,	33225
33204	,	27037
38278	,	34062
30672	,	37933
28060	,	29945
36228	,	28617
36279	,	36764
28347	,	35576
30708	,	28042
37675	,	31484
33270	,	37734
27863	,	32500
33773	,	28041
37208	,	34464
30443	,	36825
29179	,	29891
36108	,	29719
35220	,	36477
28791	,	34584
31609	,	28629
36963	,	32274
32607	,	36916
28765	,	31979
34143	,	29002
36212	,	34677
30389	,	35818
30171	,	29994
35855	,	30672
34329	,	36082
29314	,	33775
32318	,	29265
36232	,	32867
32141	,	36111
29623	,	31649
34332	,	29891
35316	,	34724
30483	,	34937
31016	,	30222
35501	,	31461
33614	,	35614
29882	,	33151
32838	,	29915
35517	,	33273
31857	,	35351
30407	,	31491
34364	,	30680
34541	,	34632
30693	,	34197
31704	,	30542
35082	,	32081
33076	,	35109
30458	,	32706
33182	,	30546
34850	,	33509
31732	,	34664
31095	,	31477
34270	,	31352
33903	,	34435
30984	,	33606
32233	,	30919
34632	,	32536
32704	,	34601
31010	,	32425
33368	,	31127
34255	,	33598
31739	,	34072
31670	,	31576
34083	,	31894
33405	,	34167
31323	,	33166
32607	,	31317
34186	,	32836
32483	,	34120
31512	,	32286
33423	,	31636
33753	,	33571
31845	,	33589
32121	,	31756
33836	,	32304
33048	,	33863
31675	,	32867
32840	,	31706
33772	,	33000
32390	,	33693
31941	,	32265
33375	,	32055
33354	,	33457
32019	,	33221
32450	,	31984
33563	,	32585
32819	,	33553
32012	,	32696
32951	,	32059
33412	,	33051
32400	,	33336
32284	,	32331
33255	,	32376
33063	,	33289
32229	,	32967
32661	,	32228
33293	,	32749
32705	,	33265
32309	,	32632
32964	,	32357
33123	,	33015
32482	,	33063
32535	,	32456
33093	,	32598
32876	,	33096
32446	,	32819
32768	,	32462
33049	,	32814
32683	,	33020
32549	,	32652
32905	,	32585
32912	,	32919
32609	,	32876
32693	,	32610
32918	,	32725
32784	,	32906
32645	,	32762
32789	,	32663
32852	,	32800
32730	,	32832
32722	,	32730
32801	,	32739
32783	,	32792
32754	,	32773
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
32768	,	32768
